ID,APPLICATION_DATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
3960,12:16:55 AM,APPROVED,PLASTIC,42,1900,42,,,
3960,12:53:46 AM,DELIVERED,,,,,,53100,1
3960,12:27:13 AM,,,,,,46.95517401,,
3960,12:49:47 AM,,,,,,156.073915,,
3960,12:30:52 AM,,,,,,177.4674594,,
3961,12:00:00 AM,,,,,,,,
3962,12:48:24 AM,RESPONSE,,,,,,,
3962,12:09:47 AM,RISK,,,,,,,
3962,12:35:28 AM,APPROVED,PLASTIC,32,19900,43,,,
3962,12:20:01 AM,DELIVERED,,,,,,53100,4
3962,12:52:59 AM,,,,,,29.57248371,,
3963,12:28:27 AM,RESPONSE,,,,,,,
3963,12:24:43 AM,RISK,,,,,,,
3963,12:12:58 AM,REJECTED,EMPTY,,,,,,
3964,12:00:00 AM,,,,,,,,
3965,12:49:20 AM,RESPONSE,,,,,,,
3965,12:08:38 AM,RISK,,,,,,,
3965,12:19:19 AM,REJECTED,INCOME,,,,,,
3967,12:15:21 AM,RESPONSE,,,,,,,
3967,12:22:55 AM,RISK,,,,,,,
3967,12:39:56 AM,APPROVED,PLASTIC,41,12500,35,,,
3967,12:26:36 AM,DELIVERED,,,,,,44100,4
3968,12:02:46 AM,RESPONSE,,,,,,,
3968,12:52:30 AM,RISK,,,,,,,
3968,12:39:34 AM,APPROVED,PLASTIC,45,700,40,,,
3968,12:29:49 AM,DELIVERED,,,,,,44100,2
3969,12:56:06 AM,RESPONSE,,,,,,,
3969,12:27:03 AM,RISK,,,,,,,
3969,12:31:24 AM,APPROVED,PLASTIC,36,200,33,,,
3969,12:07:03 AM,DELIVERED,,,,,,53100,3
3969,12:54:28 AM,,,,,,3426.982466,,
3969,12:51:18 AM,,,,,,168.9534492,,
3970,12:18:49 AM,RESPONSE,,,,,,,
3970,12:31:10 AM,RISK,,,,,,,
3970,12:06:41 AM,APPROVED,PLASTIC,42,1900,39,,,
3970,12:48:39 AM,DELIVERED,,,,,,11560,2
3971,12:28:55 AM,RESPONSE,,,,,,,
3971,12:08:15 AM,RISK,,,,,,,
3971,12:24:46 AM,APPROVED,DIGITAL,49,17800,31,,,
3973,12:00:00 AM,,,,,,,,
3975,12:00:00 AM,,,,,,,,
3976,12:50:13 AM,RESPONSE,,,,,,,
3976,12:11:59 AM,RISK,,,,,,,
3976,12:21:59 AM,APPROVED,DIGITAL,41,18200,46,,,
3976,12:33:23 AM,,,,,,2363.888203,,
3976,12:18:36 AM,,,,,,115.140957,,
3976,12:30:52 AM,,,,,,46.03877319,,
3976,12:01:51 AM,,,,,,25917.77021,,
3977,12:00:00 AM,,,,,,,,
3978,12:00:00 AM,,,,,,,,
3980,12:28:07 AM,RESPONSE,,,,,,,
3980,12:53:27 AM,RISK,,,,,,,
3980,12:31:48 AM,APPROVED,DIGITAL,47,18000,49,,,
3980,12:04:30 AM,,,,,,50.50593511,,
3981,12:00:00 AM,,,,,,,,
3982,12:58:45 AM,RESPONSE,,,,,,,
3982,12:17:23 AM,RISK,,,,,,,
3982,12:14:30 AM,APPROVED,PLASTIC,37,18100,47,,,
3982,12:18:44 AM,DELIVERED,,,,,,53100,3
3983,12:20:13 AM,RESPONSE,,,,,,,
3983,12:54:04 AM,RISK,,,,,,,
3983,12:42:13 AM,APPROVED,DIGITAL,45,1300,41,,,
3983,12:06:08 AM,,,,,,739.7961888,,
3983,12:20:23 AM,,,,,,42.97960264,,
3983,12:08:50 AM,,,,,,5441.654145,,
3983,12:55:46 AM,,,,,,13032.43435,,
3984,12:47:27 AM,RESPONSE,,,,,,,
3984,12:25:15 AM,RISK,,,,,,,
3984,12:28:17 AM,APPROVED,PLASTIC,40,2500,32,,,
3984,12:53:15 AM,DELIVERED,,,,,,44100,1
3984,12:19:37 AM,,,,,,104.6348421,,
3986,12:15:42 AM,RESPONSE,,,,,,,
3986,12:26:18 AM,RISK,,,,,,,
3986,12:30:48 AM,REJECTED,INCOME,,,,,,
3987,12:55:35 AM,RESPONSE,,,,,,,
3987,12:58:37 AM,RISK,,,,,,,
3987,12:10:49 AM,REJECTED,MOP,,,,,,
3988,12:39:22 AM,RESPONSE,,,,,,,
3988,12:06:59 AM,RISK,,,,,,,
3988,12:08:46 AM,APPROVED,PLASTIC,33,19400,44,,,
3988,12:18:04 AM,DELIVERED,,,,,,53100,3
3989,12:08:42 AM,RESPONSE,,,,,,,
3989,12:50:00 AM,RISK,,,,,,,
3989,12:04:54 AM,REJECTED,MOP,,,,,,
3990,12:00:00 AM,,,,,,,,
3992,12:02:51 AM,RESPONSE,,,,,,,
3992,12:03:42 AM,RISK,,,,,,,
3992,12:45:35 AM,APPROVED,PLASTIC,40,12700,45,,,
3992,12:55:45 AM,DELIVERED,,,,,,11560,2
3993,12:50:26 AM,RESPONSE,,,,,,,
3993,12:20:51 AM,RISK,,,,,,,
3993,12:51:35 AM,APPROVED,PLASTIC,34,43200,32,,,
3993,12:44:08 AM,DELIVERED,,,,,,44100,2
3993,12:33:39 AM,,,,,,178.8990124,,
3993,12:28:27 AM,,,,,,694.5503033,,
3994,12:48:49 AM,RESPONSE,,,,,,,
3994,12:09:01 AM,RISK,,,,,,,
3994,12:57:22 AM,REJECTED,USAGE,,,,,,
3996,12:54:03 AM,RESPONSE,,,,,,,
3996,12:27:52 AM,RISK,,,,,,,
3996,12:57:53 AM,APPROVED,PLASTIC,37,2900,45,,,
3996,12:58:09 AM,DELIVERED,,,,,,64000,3
3996,12:03:46 AM,,,,,,72.33299532,,
3996,12:49:32 AM,,,,,,28.56253546,,
3998,12:08:35 AM,RESPONSE,,,,,,,
3998,12:54:18 AM,RISK,,,,,,,
3998,12:58:36 AM,REJECTED,EMPTY,,,,,,
4000,12:46:22 AM,RESPONSE,,,,,,,
4000,12:24:37 AM,RISK,,,,,,,
4000,12:42:46 AM,REJECTED,USAGE,,,,,,
4002,12:08:32 AM,RESPONSE,,,,,,,
4002,12:00:07 AM,RISK,,,,,,,
4002,12:09:04 AM,APPROVED,DIGITAL,43,1700,31,,,
4002,12:33:49 AM,,,,,,6575.526711,,
4002,12:00:12 AM,,,,,,186.2417682,,
4003,12:44:21 AM,RESPONSE,,,,,,,
4003,12:48:16 AM,RISK,,,,,,,
4003,12:05:48 AM,REJECTED,USAGE,,,,,,
4005,12:09:02 AM,RESPONSE,,,,,,,
4005,12:29:02 AM,RISK,,,,,,,
4005,12:29:54 AM,APPROVED,PLASTIC,35,2900,45,,,
4005,12:10:02 AM,DELIVERED,,,,,,44620,4
4005,12:09:28 AM,,,,,,50.84403204,,
4005,12:09:10 AM,,,,,,1330.082244,,
4005,12:17:42 AM,,,,,,153.2312036,,
4005,12:46:32 AM,,,,,,1217.519384,,
4005,12:17:20 AM,,,,,,22.48832998,,
4006,12:20:20 AM,RESPONSE,,,,,,,
4006,12:40:30 AM,RISK,,,,,,,
4006,12:47:10 AM,APPROVED,PLASTIC,30,49700,37,,,
4006,12:30:19 AM,DELIVERED,,,,,,11560,2
4006,12:21:53 AM,,,,,,1266.32424,,
4006,12:38:46 AM,,,,,,8.795666906,,
4006,12:23:23 AM,,,,,,227.5833899,,
4007,12:00:00 AM,,,,,,,,
4008,12:18:00 AM,RESPONSE,,,,,,,
4008,12:54:50 AM,RISK,,,,,,,
4008,12:25:13 AM,APPROVED,PLASTIC,36,6100,47,,,
4008,12:22:27 AM,DELIVERED,,,,,,64000,2
4008,12:53:52 AM,,,,,,49.85556121,,
4008,12:08:21 AM,,,,,,3896.390635,,
4009,12:00:00 AM,,,,,,,,
4010,12:59:04 AM,RESPONSE,,,,,,,
4010,12:23:58 AM,RISK,,,,,,,
4010,12:18:12 AM,REJECTED,EMPTY,,,,,,
4011,12:22:59 AM,RESPONSE,,,,,,,
4011,12:22:05 AM,RISK,,,,,,,
4011,12:08:21 AM,APPROVED,PLASTIC,47,15100,34,,,
4011,12:34:40 AM,DELIVERED,,,,,,44100,0
4011,12:53:39 AM,,,,,,356.9056268,,
4011,12:52:37 AM,,,,,,11.56263612,,
4011,12:48:04 AM,,,,,,17.28178305,,
4011,12:25:04 AM,,,,,,105.4215544,,
4012,12:00:00 AM,,,,,,,,
4015,12:00:00 AM,,,,,,,,
4017,12:59:10 AM,RESPONSE,,,,,,,
4017,12:23:11 AM,RISK,,,,,,,
4017,12:56:44 AM,APPROVED,PLASTIC,46,25900,37,,,
4017,12:57:23 AM,DELIVERED,,,,,,11560,3
4018,12:01:47 AM,RESPONSE,,,,,,,
4018,12:06:30 AM,RISK,,,,,,,
4018,12:16:53 AM,REJECTED,MOP,,,,,,
4021,12:24:33 AM,RESPONSE,,,,,,,
4021,12:17:04 AM,RISK,,,,,,,
4021,12:02:53 AM,APPROVED,PLASTIC,48,39400,43,,,
4021,12:49:50 AM,DELIVERED,,,,,,53100,2
4021,12:07:34 AM,,,,,,305.0315582,,
4021,12:20:43 AM,,,,,,11096.06494,,
4022,12:00:00 AM,,,,,,,,
4023,12:08:09 AM,RESPONSE,,,,,,,
4023,12:27:24 AM,RISK,,,,,,,
4023,12:03:13 AM,APPROVED,PLASTIC,40,14800,36,,,
4023,12:02:28 AM,DELIVERED,,,,,,53100,2
4023,12:57:59 AM,,,,,,312.825225,,
4023,12:19:34 AM,,,,,,1281.660888,,
4025,12:15:06 AM,RESPONSE,,,,,,,
4025,12:38:13 AM,RISK,,,,,,,
4025,12:50:54 AM,APPROVED,PLASTIC,43,2100,43,,,
4025,12:10:35 AM,DELIVERED,,,,,,44100,4
4025,12:01:20 AM,,,,,,85.29203524,,
4025,12:13:06 AM,,,,,,100.7654946,,
4025,12:12:13 AM,,,,,,227.5070935,,
4027,12:10:51 AM,RESPONSE,,,,,,,
4027,12:20:50 AM,RISK,,,,,,,
4027,12:46:11 AM,REJECTED,USAGE,,,,,,
4028,12:01:24 AM,RESPONSE,,,,,,,
4028,12:50:35 AM,RISK,,,,,,,
4028,12:26:07 AM,APPROVED,PLASTIC,41,40100,40,,,
4028,12:49:02 AM,DELIVERED,,,,,,64000,3
4028,12:34:45 AM,,,,,,514.7354284,,
4029,12:37:09 AM,RESPONSE,,,,,,,
4029,12:13:33 AM,RISK,,,,,,,
4029,12:52:41 AM,APPROVED,PLASTIC,45,24700,40,,,
4029,12:42:00 AM,DELIVERED,,,,,,64000,3
4029,12:54:24 AM,,,,,,1296.561957,,
4029,12:05:03 AM,,,,,,19.55788451,,
4031,12:37:01 AM,RESPONSE,,,,,,,
4031,12:31:53 AM,RISK,,,,,,,
4031,12:22:16 AM,APPROVED,PLASTIC,39,4100,31,,,
4031,12:18:11 AM,DELIVERED,,,,,,53100,3
4031,12:10:37 AM,,,,,,79.72221721,,
4032,12:47:08 AM,RESPONSE,,,,,,,
4032,12:08:11 AM,RISK,,,,,,,
4032,12:22:08 AM,REJECTED,MOP,,,,,,
4034,12:17:23 AM,RESPONSE,,,,,,,
4034,12:16:02 AM,RISK,,,,,,,
4034,12:55:33 AM,REJECTED,EMPTY,,,,,,
4036,12:00:00 AM,,,,,,,,
4037,12:52:06 AM,RESPONSE,,,,,,,
4037,12:46:35 AM,RISK,,,,,,,
4037,12:07:31 AM,APPROVED,PLASTIC,37,29000,43,,,
4037,12:20:41 AM,DELIVERED,,,,,,53100,2
4037,12:58:49 AM,,,,,,30.39519933,,
4038,12:10:00 AM,RESPONSE,,,,,,,
4038,12:48:43 AM,RISK,,,,,,,
4038,12:27:41 AM,APPROVED,PLASTIC,43,4200,46,,,
4038,12:09:56 AM,DELIVERED,,,,,,53100,1
4038,12:11:13 AM,,,,,,246.9645741,,
4038,12:27:44 AM,,,,,,51.68051423,,
4038,12:46:23 AM,,,,,,121.0858582,,
4039,12:33:36 AM,RESPONSE,,,,,,,
4039,12:29:36 AM,RISK,,,,,,,
4039,12:08:00 AM,REJECTED,MOP,,,,,,
4040,12:55:51 AM,RESPONSE,,,,,,,
4040,12:41:27 AM,RISK,,,,,,,
4040,12:50:15 AM,APPROVED,DIGITAL,37,24500,40,,,
4040,12:32:16 AM,,,,,,71479.76776,,
4041,12:14:53 AM,RESPONSE,,,,,,,
4041,12:30:11 AM,RISK,,,,,,,
4041,12:04:19 AM,REJECTED,USAGE,,,,,,
4044,12:53:25 AM,RESPONSE,,,,,,,
4044,12:14:06 AM,RISK,,,,,,,
4044,12:47:36 AM,REJECTED,USAGE,,,,,,
4045,12:29:04 AM,RESPONSE,,,,,,,
4045,12:58:31 AM,RISK,,,,,,,
4045,12:11:28 AM,APPROVED,PLASTIC,36,4800,47,,,
4045,12:08:45 AM,DELIVERED,,,,,,53100,2
4045,12:50:48 AM,,,,,,147.0994299,,
4045,12:22:01 AM,,,,,,39.92966218,,
4045,12:30:03 AM,,,,,,16369.51989,,
4045,12:21:14 AM,,,,,,1133.006791,,
4046,12:26:39 AM,RESPONSE,,,,,,,
4046,12:40:04 AM,RISK,,,,,,,
4046,12:27:37 AM,APPROVED,PLASTIC,47,7200,43,,,
4046,12:39:58 AM,DELIVERED,,,,,,53100,3
4046,12:25:58 AM,,,,,,52.66605263,,
4046,12:35:24 AM,,,,,,111.2405662,,
4046,12:37:06 AM,,,,,,1720.075726,,
4047,12:52:28 AM,RESPONSE,,,,,,,
4047,12:43:01 AM,RISK,,,,,,,
4047,12:01:11 AM,APPROVED,PLASTIC,37,28200,34,,,
4047,12:04:32 AM,DELIVERED,,,,,,44620,2
4049,12:56:49 AM,RESPONSE,,,,,,,
4049,12:43:29 AM,RISK,,,,,,,
4049,12:11:27 AM,REJECTED,MOP,,,,,,
4050,12:41:24 AM,RESPONSE,,,,,,,
4050,12:03:07 AM,RISK,,,,,,,
4050,12:22:40 AM,APPROVED,DIGITAL,30,42600,41,,,
4051,12:56:57 AM,RESPONSE,,,,,,,
4051,12:44:36 AM,RISK,,,,,,,
4051,12:30:20 AM,APPROVED,PLASTIC,43,9100,35,,,
4051,12:21:10 AM,DELIVERED,,,,,,44100,3
4051,12:31:57 AM,,,,,,264.3844727,,
4051,12:30:37 AM,,,,,,200.4794432,,
4052,12:17:29 AM,RESPONSE,,,,,,,
4052,12:56:16 AM,RISK,,,,,,,
4052,12:34:26 AM,APPROVED,PLASTIC,36,8800,46,,,
4052,12:35:12 AM,DELIVERED,,,,,,44620,1
4052,12:42:17 AM,,,,,,5773.774816,,
4052,12:26:37 AM,,,,,,99.83302075,,
4052,12:42:04 AM,,,,,,53.29687707,,
4052,12:09:26 AM,,,,,,190.0316568,,
4053,12:00:00 AM,,,,,,,,
4055,12:39:58 AM,RESPONSE,,,,,,,
4055,12:07:31 AM,RISK,,,,,,,
4055,12:52:59 AM,REJECTED,EMPTY,,,,,,
4057,12:09:56 AM,RESPONSE,,,,,,,
4057,12:03:53 AM,RISK,,,,,,,
4057,12:29:08 AM,APPROVED,PLASTIC,43,82600,46,,,
4057,12:49:49 AM,DELIVERED,,,,,,11560,2
4057,12:24:54 AM,,,,,,2609.039772,,
4058,12:00:00 AM,,,,,,,,
4059,12:00:00 AM,,,,,,,,
4060,12:09:02 AM,RESPONSE,,,,,,,
4060,12:07:04 AM,RISK,,,,,,,
4060,12:25:40 AM,REJECTED,EMPTY,,,,,,
4061,12:00:00 AM,,,,,,,,
4062,12:35:22 AM,RESPONSE,,,,,,,
4062,12:30:05 AM,RISK,,,,,,,
4062,12:31:25 AM,REJECTED,MOP,,,,,,
4064,12:58:14 AM,RESPONSE,,,,,,,
4064,12:26:35 AM,RISK,,,,,,,
4064,12:56:03 AM,REJECTED,MOP,,,,,,
4065,12:22:21 AM,RESPONSE,,,,,,,
4065,12:10:41 AM,RISK,,,,,,,
4065,12:18:07 AM,APPROVED,DIGITAL,49,300,45,,,
4065,12:11:20 AM,,,,,,3649.09939,,
4065,12:23:20 AM,,,,,,87.99133091,,
4065,12:39:19 AM,,,,,,176.5545195,,
4068,12:06:49 AM,RESPONSE,,,,,,,
4068,12:28:45 AM,RISK,,,,,,,
4068,12:18:18 AM,APPROVED,DIGITAL,46,22500,30,,,
4068,12:06:35 AM,,,,,,17.98611775,,
4068,12:27:38 AM,,,,,,32.66893034,,
4069,12:30:38 AM,RESPONSE,,,,,,,
4069,12:31:26 AM,RISK,,,,,,,
4069,12:21:48 AM,APPROVED,PLASTIC,44,5800,33,,,
4069,12:33:38 AM,DELIVERED,,,,,,44620,3
4071,12:00:00 AM,,,,,,,,
4072,12:28:21 AM,RESPONSE,,,,,,,
4072,12:53:30 AM,RISK,,,,,,,
4072,12:56:34 AM,APPROVED,DIGITAL,46,5600,49,,,
4072,12:16:58 AM,,,,,,3083.410139,,
4072,12:23:13 AM,,,,,,3784.268962,,
4072,12:47:30 AM,,,,,,220.9647781,,
4072,12:34:35 AM,,,,,,29501.36031,,
4072,12:15:53 AM,,,,,,287.0690515,,
4073,12:46:30 AM,RESPONSE,,,,,,,
4073,12:34:46 AM,RISK,,,,,,,
4073,12:48:28 AM,APPROVED,PLASTIC,43,40600,33,,,
4073,12:38:55 AM,DELIVERED,,,,,,11560,1
4073,12:35:38 AM,,,,,,6.152195397,,
4073,12:02:03 AM,,,,,,91.55820679,,
4073,12:41:23 AM,,,,,,1591.820515,,
4073,12:06:29 AM,,,,,,2090.037525,,
4073,12:08:42 AM,,,,,,182.8290322,,
4075,12:00:00 AM,,,,,,,,
4079,12:00:00 AM,,,,,,,,
4082,12:45:20 AM,RESPONSE,,,,,,,
4082,12:48:16 AM,RISK,,,,,,,
4082,12:49:17 AM,APPROVED,PLASTIC,30,3200,49,,,
4082,12:45:44 AM,DELIVERED,,,,,,44620,2
4083,12:50:08 AM,RESPONSE,,,,,,,
4083,12:03:19 AM,RISK,,,,,,,
4083,12:39:58 AM,APPROVED,DIGITAL,34,32500,49,,,
4083,12:02:44 AM,,,,,,2184.776832,,
4083,12:46:11 AM,,,,,,198.9107253,,
4083,12:43:56 AM,,,,,,45.75299394,,
4084,12:14:03 AM,RESPONSE,,,,,,,
4084,12:07:20 AM,RISK,,,,,,,
4084,12:52:44 AM,APPROVED,DIGITAL,34,1100,41,,,
4084,12:15:08 AM,,,,,,54.23594469,,
4085,12:11:34 AM,RESPONSE,,,,,,,
4085,12:50:29 AM,RISK,,,,,,,
4085,12:58:20 AM,REJECTED,MOP,,,,,,
4087,12:23:45 AM,RESPONSE,,,,,,,
4087,12:45:15 AM,RISK,,,,,,,
4087,12:23:21 AM,APPROVED,PLASTIC,33,8200,45,,,
4087,12:31:47 AM,DELIVERED,,,,,,11560,0
4087,12:46:29 AM,,,,,,1027.600203,,
4087,12:01:09 AM,,,,,,21.84314082,,
4087,12:16:13 AM,,,,,,758.3302439,,
4088,12:17:22 AM,RESPONSE,,,,,,,
4088,12:42:28 AM,RISK,,,,,,,
4088,12:03:31 AM,APPROVED,DIGITAL,31,40500,47,,,
4088,12:47:32 AM,,,,,,90.17359902,,
4088,12:40:59 AM,,,,,,639.1142565,,
4089,12:00:00 AM,,,,,,,,
4091,12:00:00 AM,,,,,,,,
4092,12:00:00 AM,,,,,,,,
4093,12:11:36 AM,RESPONSE,,,,,,,
4093,12:38:57 AM,RISK,,,,,,,
4093,12:18:38 AM,REJECTED,INCOME,,,,,,
4094,12:00:00 AM,,,,,,,,
4096,12:58:35 AM,RESPONSE,,,,,,,
4096,12:19:27 AM,RISK,,,,,,,
4096,12:35:18 AM,REJECTED,MOP,,,,,,
4098,12:17:10 AM,RESPONSE,,,,,,,
4098,12:44:44 AM,RISK,,,,,,,
4098,12:45:42 AM,APPROVED,PLASTIC,47,32500,30,,,
4098,12:43:50 AM,DELIVERED,,,,,,44100,2
4098,12:38:11 AM,,,,,,1325.342104,,
4098,12:42:20 AM,,,,,,53.55765372,,
4101,12:00:00 AM,,,,,,,,
4102,12:56:43 AM,RESPONSE,,,,,,,
4102,12:07:43 AM,RISK,,,,,,,
4102,12:03:47 AM,REJECTED,INCOME,,,,,,
4103,12:45:48 AM,RESPONSE,,,,,,,
4103,12:29:02 AM,RISK,,,,,,,
4103,12:03:16 AM,REJECTED,MOP,,,,,,
4104,12:53:14 AM,RESPONSE,,,,,,,
4104,12:35:44 AM,RISK,,,,,,,
4104,12:27:06 AM,APPROVED,PLASTIC,36,17000,35,,,
4104,12:33:17 AM,DELIVERED,,,,,,44100,2
4104,12:41:32 AM,,,,,,729.7627452,,
4104,12:35:08 AM,,,,,,72.56579127,,
4104,12:29:57 AM,,,,,,18.18370948,,
4105,12:00:00 AM,,,,,,,,
4107,12:33:45 AM,RESPONSE,,,,,,,
4107,12:54:56 AM,RISK,,,,,,,
4107,12:59:18 AM,REJECTED,EMPTY,,,,,,
4108,12:04:58 AM,RESPONSE,,,,,,,
4108,12:32:12 AM,RISK,,,,,,,
4108,12:49:01 AM,REJECTED,USAGE,,,,,,
4110,12:38:26 AM,RESPONSE,,,,,,,
4110,12:30:56 AM,RISK,,,,,,,
4110,12:02:53 AM,REJECTED,INCOME,,,,,,
4111,12:21:45 AM,RESPONSE,,,,,,,
4111,12:08:17 AM,RISK,,,,,,,
4111,12:36:17 AM,APPROVED,DIGITAL,32,17900,48,,,
4111,12:13:28 AM,,,,,,36.2366555,,
4111,12:51:36 AM,,,,,,904.4969726,,
4111,12:44:50 AM,,,,,,2182.397865,,
4112,12:08:53 AM,RESPONSE,,,,,,,
4112,12:56:26 AM,RISK,,,,,,,
4112,12:19:42 AM,APPROVED,PLASTIC,43,27500,37,,,
4112,12:13:37 AM,DELIVERED,,,,,,53100,3
4113,12:26:28 AM,RESPONSE,,,,,,,
4113,12:43:51 AM,RISK,,,,,,,
4113,12:20:39 AM,REJECTED,MOP,,,,,,
4114,12:30:49 AM,RESPONSE,,,,,,,
4114,12:32:54 AM,RISK,,,,,,,
4114,12:58:59 AM,APPROVED,PLASTIC,35,15800,48,,,
4114,12:45:18 AM,DELIVERED,,,,,,64000,2
4115,12:16:44 AM,RESPONSE,,,,,,,
4115,12:51:25 AM,RISK,,,,,,,
4115,12:21:22 AM,REJECTED,USAGE,,,,,,
4116,12:20:35 AM,RESPONSE,,,,,,,
4116,12:34:20 AM,RISK,,,,,,,
4116,12:15:03 AM,REJECTED,EMPTY,,,,,,
4117,12:05:25 AM,RESPONSE,,,,,,,
4117,12:44:12 AM,RISK,,,,,,,
4117,12:11:50 AM,APPROVED,PLASTIC,37,18500,38,,,
4117,12:04:51 AM,DELIVERED,,,,,,53100,2
4117,12:07:53 AM,,,,,,1969.149947,,
4117,12:32:41 AM,,,,,,12120.98098,,
4117,12:00:07 AM,,,,,,5583.40598,,
4117,12:26:09 AM,,,,,,274.2036767,,
4118,12:43:07 AM,RESPONSE,,,,,,,
4118,12:53:15 AM,RISK,,,,,,,
4118,12:38:07 AM,APPROVED,PLASTIC,33,9800,37,,,
4118,12:16:24 AM,DELIVERED,,,,,,44100,2
4118,12:10:04 AM,,,,,,626.7818425,,
4119,12:18:37 AM,RESPONSE,,,,,,,
4119,12:52:18 AM,RISK,,,,,,,
4119,12:09:08 AM,APPROVED,PLASTIC,33,3100,33,,,
4119,12:27:40 AM,DELIVERED,,,,,,53100,4
4119,12:06:52 AM,,,,,,540.7864341,,
4120,12:51:39 AM,RESPONSE,,,,,,,
4120,12:48:43 AM,RISK,,,,,,,
4120,12:05:27 AM,REJECTED,INCOME,,,,,,
4121,12:22:43 AM,RESPONSE,,,,,,,
4121,12:04:15 AM,RISK,,,,,,,
4121,12:43:58 AM,APPROVED,DIGITAL,45,16900,48,,,
4121,12:10:11 AM,,,,,,48.82182369,,
4121,12:46:25 AM,,,,,,459.6909121,,
4121,12:11:02 AM,,,,,,47.20843524,,
4121,12:45:36 AM,,,,,,1252.329587,,
4121,12:38:15 AM,,,,,,529.6045054,,
4122,12:36:02 AM,RESPONSE,,,,,,,
4122,12:07:12 AM,RISK,,,,,,,
4122,12:19:57 AM,APPROVED,PLASTIC,46,2400,38,,,
4122,12:28:43 AM,DELIVERED,,,,,,44100,3
4123,12:35:45 AM,RESPONSE,,,,,,,
4123,12:35:02 AM,RISK,,,,,,,
4123,12:02:40 AM,REJECTED,USAGE,,,,,,
4124,12:00:00 AM,,,,,,,,
4127,12:00:00 AM,,,,,,,,
4128,12:45:14 AM,RESPONSE,,,,,,,
4128,12:21:53 AM,RISK,,,,,,,
4128,12:39:00 AM,APPROVED,PLASTIC,32,27500,47,,,
4128,12:49:51 AM,DELIVERED,,,,,,64000,3
4128,12:56:44 AM,,,,,,25.80987801,,
4129,12:00:00 AM,,,,,,,,
4130,12:33:26 AM,RESPONSE,,,,,,,
4130,12:20:16 AM,RISK,,,,,,,
4130,12:06:57 AM,REJECTED,INCOME,,,,,,
4131,12:00:00 AM,,,,,,,,
4132,12:00:00 AM,,,,,,,,
4133,12:00:00 AM,,,,,,,,
4134,12:06:02 AM,RESPONSE,,,,,,,
4134,12:18:49 AM,RISK,,,,,,,
4134,12:30:21 AM,APPROVED,DIGITAL,41,5700,47,,,
4134,12:33:41 AM,,,,,,15.59778927,,
4135,12:00:00 AM,,,,,,,,
4136,12:57:33 AM,RESPONSE,,,,,,,
4136,12:14:41 AM,RISK,,,,,,,
4136,12:02:06 AM,REJECTED,USAGE,,,,,,
4137,12:00:00 AM,,,,,,,,
4138,12:55:32 AM,RESPONSE,,,,,,,
4138,12:39:02 AM,RISK,,,,,,,
4138,12:04:37 AM,REJECTED,EMPTY,,,,,,
4139,12:58:56 AM,RESPONSE,,,,,,,
4139,12:51:12 AM,RISK,,,,,,,
4139,12:41:07 AM,REJECTED,USAGE,,,,,,
4140,12:24:10 AM,RESPONSE,,,,,,,
4140,12:50:56 AM,RISK,,,,,,,
4140,12:47:46 AM,APPROVED,DIGITAL,47,11900,39,,,
4140,12:03:16 AM,,,,,,18.53491054,,
4140,12:10:33 AM,,,,,,148.6661947,,
4140,12:11:26 AM,,,,,,70.14188321,,
4140,12:39:55 AM,,,,,,16208.39843,,
4141,12:26:01 AM,RESPONSE,,,,,,,
4141,12:19:33 AM,RISK,,,,,,,
4141,12:57:25 AM,REJECTED,EMPTY,,,,,,
4143,12:07:47 AM,RESPONSE,,,,,,,
4143,12:56:41 AM,RISK,,,,,,,
4143,12:51:09 AM,REJECTED,INCOME,,,,,,
4144,12:31:41 AM,RESPONSE,,,,,,,
4144,12:19:54 AM,RISK,,,,,,,
4144,12:28:35 AM,REJECTED,MOP,,,,,,
4145,12:31:01 AM,RESPONSE,,,,,,,
4145,12:58:31 AM,RISK,,,,,,,
4145,12:15:35 AM,APPROVED,DIGITAL,45,19700,32,,,
4145,12:52:57 AM,,,,,,11.526543,,
4146,12:00:00 AM,,,,,,,,
4147,12:12:05 AM,RESPONSE,,,,,,,
4147,12:37:59 AM,RISK,,,,,,,
4147,12:12:36 AM,APPROVED,PLASTIC,41,30200,38,,,
4147,12:58:40 AM,DELIVERED,,,,,,53100,3
4147,12:05:28 AM,,,,,,686.6139422,,
4147,12:32:18 AM,,,,,,197.7722873,,
4148,12:00:00 AM,,,,,,,,
4152,12:00:00 AM,,,,,,,,
4153,12:00:00 AM,,,,,,,,
4158,12:00:00 AM,,,,,,,,
4160,12:00:00 AM,,,,,,,,
4161,12:51:06 AM,RESPONSE,,,,,,,
4161,12:32:53 AM,RISK,,,,,,,
4161,12:21:26 AM,APPROVED,PLASTIC,48,25000,42,,,
4161,12:27:52 AM,DELIVERED,,,,,,44100,3
4163,12:18:19 AM,RESPONSE,,,,,,,
4163,12:47:48 AM,RISK,,,,,,,
4163,12:47:20 AM,REJECTED,USAGE,,,,,,
4164,12:01:15 AM,RESPONSE,,,,,,,
4164,12:59:54 AM,RISK,,,,,,,
4164,12:15:24 AM,REJECTED,MOP,,,,,,
4165,12:00:00 AM,,,,,,,,
4166,12:18:48 AM,RESPONSE,,,,,,,
4166,12:19:14 AM,RISK,,,,,,,
